time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_x_raw,acc_y_raw,acc_z_raw,gyro_x_raw,gyro_y_raw,gyro_z_raw
1564084265.42,0.0461859493072,0.126291260562,0.959180893304,-1.28818355507,-0.718157375027,-0.95981205355,756.710593449,2069.15601305,15715.2197559,-168.752045714,-94.0786161285,-125.735379015
1564084265.54,0.0462548543765,0.125966822006,0.959136827411,-1.28531939804,-0.727257668058,-0.95009039018,757.839534104,2063.84041175,15714.4977803,-168.376841143,-95.2707545156,-124.461841114
1564084265.65,0.0459018298763,0.125772483556,0.95912158217,-1.28961188571,-0.745371595909,-0.961188221391,752.055580694,2060.65637057,15714.2480023,-168.939157029,-97.6436790641,-125.915657002
1564084265.76,0.0455108656387,0.125817305512,0.959034619266,-1.26599420859,-0.738010008837,-0.980336574824,745.650022624,2061.39073352,15712.823202,-165.845241326,-96.6793111577,-128.424091302
1564084265.88,0.0453787243873,0.124197489024,0.958980766714,-1.28901310835,-0.735201374366,-0.957875436426,743.485020362,2034.85166016,15711.9408818,-168.860717193,-96.3113800419,-125.481682172
1564084265.99,0.0451133128861,0.124497466684,0.958907885355,-1.32499729369,-0.741070549906,-0.939950488203,739.136518326,2039.76649415,15710.7467937,-173.574645474,-97.0802420377,-123.133513955
1564084266.1,0.04463030191,0.12459654814,0.958744635882,-1.33524565593,-0.747116166671,-0.934505057703,731.222866493,2041.38984473,15708.0721143,-174.917180927,-97.8722178339,-122.420162559
1564084266.22,0.044415318594,0.123123221451,0.958500055106,-1.30782796056,-0.758664091989,-0.923497300024,727.700579844,2017.25086026,15704.0649029,-171.325462834,-99.3849960505,-120.978146303
1564084266.33,0.0445880445471,0.123555039931,0.958255518346,-1.29841921031,-0.772874018668,-0.927330776129,730.53052186,2024.32577423,15700.0584126,-170.09291655,-101.246496445,-121.480331673
1564084266.45,0.0443284588424,0.122137035938,0.958255161824,-1.30063835798,-0.768869059549,-0.901773271035,726.277469674,2001.09319681,15700.0525713,-170.383624895,-100.721846801,-118.132298506
1564084266.56,0.0442413160831,0.123668449532,0.958352497204,-1.30034551455,-0.770608107793,-0.884115027901,724.849722706,2026.18387713,15701.6473142,-170.345262406,-100.949662121,-115.819068655
1564084266.67,0.0440408172873,0.124070159266,0.958244786546,-1.29397508523,-0.753089281746,-0.877382914424,721.564750436,2032.76548942,15699.8825828,-169.510736165,-98.6546959088,-114.93716179
1564084266.79,0.0443486496211,0.124309627715,0.958099018829,-1.30732566831,-0.733505544411,-0.888117905424,726.608275392,2036.68894047,15697.4943245,-171.259662549,-96.0892263179,-116.343445611
1564084266.9,0.0443327299715,0.124305422756,0.958407281008,-1.31628775797,-0.705193157909,-0.92831374847,726.347447853,2036.62004643,15702.544892,-172.433696294,-92.3803036861,-121.60910105
1564084267.01,0.0447578554118,0.12281238048,0.958538232595,-1.33962081423,-0.714063155095,-0.922505274386,733.312703068,2012.15804178,15704.6904028,-175.490326664,-93.5422733175,-120.848190945
1564084267.13,0.0435291401832,0.124544814307,0.958387534336,-1.33542972518,-0.719756076227,-0.92338451794,713.181432761,2040.54223761,15702.2213626,-174.941293998,-94.2880459857,-120.96337185
1564084267.24,0.0435219292898,0.124492676626,0.95861811684,-1.37822263052,-0.671444590742,-0.917305608131,713.063289485,2039.68801385,15705.9992263,-180.547164598,-87.9592413872,-120.167034665
1564084267.35,0.0422947363609,0.123933057401,0.959338336406,-1.4106293751,-0.673002421744,-0.904964360295,692.956960536,2030.51921246,15717.7993037,-184.792448138,-88.1633172484,-118.550331199
1564084267.47,0.0424597939748,0.124186236036,0.95954708089,-1.4084977353,-0.683564774989,-0.932788534952,695.661264483,2034.66729121,15721.2193733,-184.513203325,-89.5469855236,-122.195298079
1564084267.58,0.0425839317648,0.124121128057,0.959393154051,-1.3951288778,-0.692307534132,-0.933402811228,697.695138034,2033.60056209,15718.697436,-182.761882992,-90.6922869712,-122.275768271
1564084267.7,0.0423782729633,0.124233429314,0.959156963646,-1.36859308926,-0.71086304026,-0.949222835449,694.325624231,2035.44050588,15714.8276924,-179.285694693,-93.1230582741,-124.348191444
1564084267.81,0.0426082191045,0.124358914508,0.959042048531,-1.36455820781,-0.734433224784,-0.93445322366,698.093061808,2037.4964553,15712.9449231,-178.757125224,-96.2107524467,-122.413372299
1564084267.92,0.042546615944,0.124496265245,0.958792140553,-1.36779704352,-0.70297463513,-0.952458282973,697.083755627,2039.74680977,15708.8504308,-179.181412701,-92.089677202,-124.772035069
1564084268.04,0.0414413684121,0.124497810595,0.958713707748,-1.37071199566,-0.720463431159,-0.942708637882,678.975380064,2039.77212879,15707.5653877,-179.563271431,-94.3807094818,-123.494831563
1564084268.15,0.0434984034459,0.124743342036,0.958984915098,-1.36799194113,-0.712539225448,-0.950727850429,712.677842058,2043.79491591,15712.008849,-179.206944288,-93.3426385337,-124.545348406
1564084268.26,0.0423223912263,0.124769007832,0.958838376713,-1.37928435007,-0.701590646414,-0.929700866913,693.410057852,2044.21542432,15709.6079641,-180.686249859,-91.9083746803,-121.790813566
1564084268.38,0.0424114411662,0.123400505486,0.958730906229,-1.38868415934,-0.700897230628,-0.957341467245,694.869052067,2021.79388189,15707.8471677,-181.917624873,-91.8175372123,-125.411732209
1564084268.49,0.0425404142371,0.122095611188,0.959220120294,-1.39409055256,-0.701036515199,-0.932599686933,696.98214686,2000.4144937,15715.8624509,-182.625862386,-91.835783491,-122.170558988
1564084268.6,0.0427541462509,0.123899721944,0.958976819202,-1.3905593599,-0.695055001083,-0.963003840377,700.483932174,2029.97304433,15711.8762058,-182.163276147,-91.0522051419,-126.153503089
1564084268.72,0.0427023644383,0.12361912475,0.959001988844,-1.36066372926,-0.692725073494,-0.996474448705,699.635538957,2025.3757399,15712.2885852,-178.246948533,-90.7469846277,-130.53815278
1564084268.83,0.042509276432,0.123586313837,0.958951399335,-1.35131491358,-0.694444932557,-0.985376622156,696.471985061,2024.83816591,15711.4597267,-177.022253679,-90.972286165,-129.084337502
1564084268.94,0.0425796378513,0.123459127766,0.959125595339,-1.60702311688,-0.817366851515,-0.978442013375,697.624786555,2022.75434932,15714.313754,-210.520028311,-107.075057548,-128.175903752
1564084269.06,0.0429847600036,0.123955011864,0.95925795768,-1.62189332428,-0.817309555676,-0.963803918908,704.262307899,2030.87891438,15716.4823786,-212.46802548,-107.067551794,-126.258313377
1564084269.17,0.0431784715033,0.123937440365,0.959377083787,-1.59787193078,-0.783670203162,-0.96589680946,707.43607711,2030.59102295,15718.4341408,-209.321222932,-102.660796614,-126.532482039
1564084269.29,0.0435969524779,0.125288813516,0.959044844158,-1.55182519572,-0.791562724831,-0.953276594163,714.292469399,2052.73192065,15712.9907267,-203.289100639,-103.694716953,-124.879233835
1564084269.4,0.0436317884801,0.125235518102,0.959038797243,-1.54244420286,-0.774238513416,-0.964819163754,714.863222459,2051.85872859,15712.891654,-202.060190575,-101.425245258,-126.391310452
1564084269.51,0.0438096252571,0.123771536604,0.958471831581,-1.52331428639,-0.760936799479,-0.951543354249,717.776900213,2027.87285573,15703.6024886,-199.554171518,-99.6827207318,-124.652179407
1564084269.63,0.0437743658564,0.123625828257,0.95849867186,-1.49922713256,-0.755835485944,-0.966312682946,717.199210192,2025.48557015,15704.0422398,-196.398754366,-99.0144486586,-126.586961466
1564084269.74,0.0438647027083,0.123348206368,0.958718140612,-1.49205251091,-0.722236670174,-0.9429638574,718.679289172,2020.93701314,15707.6380158,-195.458878929,-94.6130037928,-123.528265319
1564084269.85,0.0434088964999,0.123171588857,0.958598279676,-1.46727474074,-0.726348881019,-0.924239990744,711.211360255,2018.04331183,15705.6742142,-192.212991036,-95.1517034135,-121.075438787
1564084269.97,0.0436334365375,0.123647398721,0.959369311083,-1.44726482391,-0.697988802077,-0.928762556555,714.89022423,2025.83898064,15718.3067928,-189.591691933,-91.4365330721,-121.667894909
1564084270.08,0.0439087647587,0.123758244786,0.959013434662,-1.44223299801,-0.701472364618,-0.933596224563,719.401201807,2027.65508258,15712.4761135,-188.932522739,-91.8928797649,-122.301105418
1564084270.19,0.0435217945328,0.125347264058,0.959059356821,-1.40411656844,-0.711477799912,-0.932603014321,713.061081626,2053.68957432,15713.2285022,-183.939270465,-93.2035917884,-122.170994876
1564084270.31,0.0436862166421,0.124873084527,0.959125100826,-1.39805605663,-0.692238416867,-0.914915231973,715.754973463,2045.92061689,15714.3056519,-183.145343419,-90.6832326096,-119.853895388
1564084270.42,0.0436877121653,0.126277377637,0.958769231369,-1.40634205402,-0.681029842356,-0.890599281294,715.779476117,2068.9285552,15708.4750867,-184.230809077,-89.2149093486,-116.66850585
1564084270.53,0.0435425737613,0.124684796123,0.958986058232,-1.39013532954,-0.683919224533,-0.88779889515,713.401528505,2042.83569968,15712.0275781,-182.107728169,-89.5934184138,-116.301655265
1564084270.65,0.0432166366977,0.125912605573,0.958961475846,-1.3862363004,-0.680412798262,-0.874591524719,708.061375655,2062.95212971,15711.6248203,-181.596955352,-89.1340765724,-114.571489738
1564084270.76,0.0431186058404,0.125821345016,0.959354390762,-1.37738366273,-0.663516556604,-0.897056036369,706.455238089,2061.45691674,15718.0623382,-180.437259817,-86.9206689151,-117.514340764
1564084270.87,0.0431280343189,0.125372999577,0.95897559231,-1.38468346439,-0.641439710104,-0.900480203724,706.60971428,2054.11122507,15711.8561044,-181.393533835,-84.0286020236,-117.962906688
1564084270.99,0.041989059012,0.125286871494,0.958707915892,-1.38285633933,-0.652104899399,-0.886768061215,687.948742852,2052.70010256,15707.470494,-181.154180452,-85.4257418213,-116.166616019
1564084271.1,0.0421114421733,0.12667419997,0.958589077428,-1.38273864433,-0.645673035413,-0.901908048986,689.953868567,2075.4300923,15705.5234446,-181.138762407,-84.5831676391,-118.149954417
1564084271.22,0.041074126081,0.126409123723,0.958799505622,-1.4047701234,-0.660495044849,-0.92698441966,672.95848171,2071.08708307,15708.9711001,-184.024886166,-86.5248508752,-121.434958975
1564084271.33,0.0400917134729,0.124754539475,0.958549437873,-1.41162135534,-0.692918822807,-0.934285977694,656.862633539,2043.97837477,15704.8739901,-184.922397549,-90.7723657877,-122.391463078
1564084271.44,0.0402573468131,0.12431521834,0.958275548773,-1.42389433431,-0.706069688618,-0.93246043336,659.576370185,2036.78053729,15700.3865911,-186.530157794,-92.4951292089,-122.15231677
1564084271.56,0.0409435261943,0.124383696506,0.958419673583,-1.41356596958,-0.721722261741,-0.914786909108,670.818733167,2037.90248356,15702.747932,-185.177142015,-94.545616288,-119.837085093
1564084271.67,0.0411948766998,0.124250014356,0.958402901537,-1.40808723522,-0.725122554651,-0.92712501209,674.93685985,2035.7122352,15702.4731388,-184.459427814,-94.9910546592,-121.453376584
1564084271.78,0.0418117171549,0.124398255108,0.958509877009,-1.39094263383,-0.69993854346,-0.942809457446,685.043173865,2038.14101168,15704.2258249,-182.213485032,-91.6919491933,-123.508038925
1564084271.9,0.0419762485644,0.124434015534,0.95838642837,-1.38314608037,-0.697883620412,-0.959215534602,687.738856479,2038.72691052,15702.2032424,-181.192136529,-91.422754274,-125.657235033
1564084272.01,0.0421487408954,0.124222059293,0.958153254283,-1.37689254104,-0.687637243104,-0.978561156715,690.564970831,2035.25421946,15698.3829182,-180.372922876,-90.0804788466,-128.19151153
1564084272.13,0.0421819136809,0.125618212739,0.958236366355,-1.36286740907,-0.699026190549,-0.979178323486,691.108473748,2058.12879752,15699.7446264,-178.535630588,-91.5724309619,-128.272360377
1564084272.24,0.0421141129378,0.12540990709,0.958433237532,-1.35253486664,-0.713093037143,-0.990420796481,689.997626373,2054.71591777,15702.9701637,-177.18206753,-93.4151878657,-129.745124339
1564084272.35,0.0422239907065,0.125173603881,0.958756905966,-1.36002947158,-0.701325718162,-0.989851999275,691.797863736,2050.84432599,15708.2731474,-178.163860777,-91.8736690792,-129.670611905
1564084272.47,0.0425914353859,0.125034173181,0.95877965287,-1.34540057022,-0.687681695964,-0.985523287897,697.818077362,2048.55989339,15708.6458326,-176.247474699,-90.0863021712,-129.103550715
1564084272.58,0.0428244793473,0.124762201175,0.959117507895,-1.37116585671,-0.707463144688,-0.994604546894,701.636269626,2044.10390405,15714.1812494,-179.622727229,-92.6776719541,-130.293195643
1564084272.69,0.0427900782876,0.124834809183,0.958811225856,-1.35313324051,-0.689388585944,-0.973006687624,701.072642663,2045.29351365,15709.1631244,-177.260454506,-90.3099047587,-127.463876079
1564084272.81,0.0430520860838,0.124997812639,0.95941447827,-1.35980464928,-0.700602399106,-0.94364495016,705.365378397,2047.96416228,15719.046812,-178.134409056,-91.7789142828,-123.617488471
1564084272.92,0.0428972681004,0.125071273563,0.959371467943,-1.35283181794,-0.6946642966,-0.938593432243,702.828840557,2049.16774605,15718.3421308,-177.22096815,-91.0010228546,-122.955739624
1564084273.03,0.0433438694154,0.124478208707,0.959332758649,-1.34731962851,-0.68626656923,-0.914963096652,710.145956502,2039.45097145,15717.7079177,-176.498871335,-89.9009205691,-119.860165661
1564084273.15,0.0436481543488,0.124603630023,0.959127021846,-1.36449606261,-0.690922355055,-0.934917168666,715.131360851,2041.5058743,15714.3371259,-178.748984202,-90.5108285122,-122.474149095
1564084273.26,0.043873182664,0.124545610771,0.959185999349,-1.36468767772,-0.692059127183,-0.910891100655,718.818224766,2040.55528687,15715.3034133,-178.774085781,-90.659745661,-119.326734186
1564084273.38,0.0426352784601,0.124224838756,0.958750797852,-1.35188303209,-0.709876115228,-0.925908860818,698.53640229,2035.29975819,15708.173072,-177.096677203,-92.9937710949,-121.294060767
1564084273.49,0.0445240943641,0.124546495506,0.958652085254,-1.34188556857,-0.721331251797,-0.940951562523,729.482762061,2040.56978237,15706.5557648,-175.787009483,-94.4943939854,-123.26465469
1564084273.6,0.0441732474276,0.124201220955,0.958782970479,-1.35578861477,-0.732404233487,-0.952963276499,723.734485855,2034.91280413,15708.7001883,-177.608308535,-95.9449545868,-124.838189221
1564084273.72,0.0428809226849,0.124329926985,0.959144907806,-1.35685097467,-0.700385184184,-0.954613513735,702.561037269,2037.02152372,15714.6301695,-177.747477681,-91.7504591282,-125.054370299
1564084273.83,0.0428164632289,0.124226035849,0.959006784213,-1.33795977033,-0.671568039812,-0.961442238697,701.504933542,2035.31937135,15712.3671525,-175.272729913,-87.9754132153,-125.948933269
1564084273.94,0.042587551281,0.124547572889,0.958980129229,-1.32019432765,-0.81586161751,-0.967588091164,697.754440188,2040.58743421,15711.9304373,-172.945456922,-106.877871894,-126.754039942
1564084274.06,0.0424303586529,0.126033245287,0.959175866306,-1.3660374903,-0.800687669499,-0.967775846933,695.178996169,2064.92869079,15715.1373936,-178.95091123,-104.890084704,-126.778635948
1564084274.17,0.0424597837251,0.125563709821,0.958668435925,-1.38744900845,-0.800771574305,-0.972524979797,695.661096552,2057.23582171,15706.8236542,-181.755820107,-104.901076234,-127.400772353
1564084274.28,0.0425839225401,0.126728041964,0.958797686083,-1.38152853508,-0.804663882524,-0.963822100138,697.694986897,2076.31223954,15708.9412888,-180.980238096,-105.410968611,-126.260695118
1564084274.4,0.0428665459111,0.126604065893,0.958450144037,-1.34413904035,-0.80282344847,-0.953699432109,702.325488207,2074.28101559,15703.2471599,-176.082214286,-105.16987175,-124.934625606
1564084274.51,0.0425593835075,0.124881159303,0.958332668696,-1.3318625409,-0.782846447134,-0.945352389661,697.292939387,2046.05291403,15701.3224439,-174.473992858,-102.552884575,-123.841163046
1564084274.63,0.0425514920317,0.124453590248,0.958104870576,-1.32615720284,-0.764867145932,-0.943946921687,697.163645448,2039.04762262,15697.5901995,-173.726593572,-100.197596117,-123.657046741
1564084274.74,0.0425932178286,0.123189871848,0.957777781956,-1.33094606271,-0.778456767217,-0.930468260053,697.847280903,2018.34286036,15692.2311796,-174.353934215,-101.977836505,-121.891342067
1564084274.86,0.0428260835457,0.123517369038,0.957703128761,-1.32533237247,-0.783817197365,-0.933604640155,701.662552813,2023.70857433,15691.0080616,-173.618540793,-102.680052855,-122.30220786
1564084274.97,0.0429380064411,0.123152936822,0.957831253385,-1.31035638713,-0.781771355491,-0.947114405147,703.496297532,2017.73771689,15693.1072555,-171.656686714,-102.412047569,-124.071987074
1564084275.09,0.0429654948595,0.123508541577,0.958239534296,-1.29687800032,-0.751685822996,-0.958509834861,703.946667778,2023.5639452,15699.7965299,-169.891018043,-98.4708428124,-125.564788367
1564084275.2,0.0447968750611,0.123315890545,0.958143119929,-1.28780088732,-0.747509607108,-0.948155034581,733.952001001,2020.40755068,15698.2168769,-168.701916238,-97.9237585312,-124.20830953
